Date,IE00BDBRDM35,LU3038520774,IE00BMG6Z448,FR0013416716,IE00BZ0PKT83,IE00B4L5Y983
2025-04-23,4.848499774932861,,4.520999908447266,129.7449951171875,9.836000442504883,91.25
2025-04-24,4.861000061035156,,4.553500175476074,132.07899475097656,9.899999618530273,91.91999816894531
2025-04-25,4.869500160217285,,4.5345001220703125,129.82200622558594,9.935999870300293,92.41000366210938
2025-04-28,4.869500160217285,,4.550000190734863,132.06199645996094,9.967000007629395,92.58000183105469
2025-04-29,4.876999855041504,,4.588500022888184,131.39999389648438,10.027999877929688,93.05999755859375
2025-04-30,4.883500099182129,,4.608500003814697,131.09800720214844,10.041999816894531,93.33999633789062
2025-05-02,4.862500190734863,,4.744999885559082,128.6529998779297,10.289999961853027,95.62000274658203
2025-05-05,4.860499858856201,,4.831999778747559,131.53399658203125,10.302000045776367,95.73999786376953
2025-05-06,4.855999946594238,,4.76200008392334,134.76400756835938,10.260000228881836,95.30000305175781
2025-05-07,4.866000175476074,,4.729499816894531,134.3159942626953,10.234000205993652,94.81999969482422
2025-05-08,4.861999988555908,,4.737500190734863,132.67799377441406,10.36400032043457,96.37000274658203
2025-05-09,4.854000091552734,,4.776000022888184,132.51400756835938,10.350000381469727,96.30999755859375
2025-05-12,4.838500022888184,5.0,4.916500091552734,128.5229949951172,10.661999702453613,99.47000122070312
2025-05-13,4.826000213623047,5.022900104522705,4.924499988555908,128.88999938964844,10.729999542236328,100.0999984741211
2025-05-14,4.823500156402588,5.01609992980957,4.941500186920166,126.38200378417969,10.706000328063965,99.81999969482422
2025-05-15,4.8394999504089355,5.161200046539307,4.973499774932861,127.51799774169922,10.744000434875488,100.22000122070312
2025-05-16,4.840000152587891,5.220200061798096,4.97599983215332,126.24400329589844,10.805999755859375,100.94999694824219
2025-05-19,4.835000038146973,5.2870001792907715,4.934999942779541,128.33599853515625,10.765999794006348,100.33000183105469
2025-05-20,4.831999778747559,5.359000205993652,4.9054999351501465,130.00900268554688,10.807999610900879,100.5999984741211
2025-05-21,4.820000171661377,5.456999778747559,4.913000106811523,131.39300537109375,10.694000244140625,99.80999755859375
2025-05-22,4.820499897003174,5.441999912261963,4.881999969482422,130.70399475097656,10.630000114440918,99.0
2025-05-23,4.822000026702881,5.40500020980835,4.869999885559082,133.23399353027344,10.5,97.94999694824219
2025-05-26,4.835999965667725,5.535999774932861,4.892000198364258,132.45799255371094,10.586000442504883,98.88999938964844
2025-05-27,4.843999862670898,5.616000175476074,4.889999866485596,130.76499938964844,10.586000442504883,99.6500015258789
2025-05-28,4.8354997634887695,5.71999979019165,4.90500020980835,130.7480010986328,10.678000450134277,99.7699966430664
2025-05-29,4.854000091552734,5.665999889373779,4.886000156402588,131.5780029296875,10.616000175476074,99.30999755859375
2025-05-30,4.854499816894531,5.659999847412109,4.8414998054504395,130.48699951171875,10.597999572753906,99.2699966430664
2025-06-02,4.8454999923706055,5.678999900817871,4.815999984741211,133.802001953125,10.581999778747559,98.80000305175781
2025-06-03,4.849999904632568,5.767000198364258,4.859000205993652,132.86399841308594,10.680000305175781,100.05999755859375
2025-06-04,4.861999988555908,5.739999771118164,4.885499954223633,133.86199951171875,10.680000305175781,100.05000305175781
2025-06-05,4.855999946594238,5.807000160217285,4.931000232696533,133.39199829101562,10.697999954223633,100.16999816894531
2025-06-06,4.8480000495910645,5.704999923706055,4.953000068664551,132.21400451660156,10.739999771118164,100.48999786376953
2025-06-09,4.85099983215332,5.629000186920166,4.982500076293945,132.11500549316406,10.760000228881836,100.44999694824219
2025-06-10,4.854499816894531,5.421000003814697,5.008999824523926,131.96600341796875,10.729999542236328,100.51000213623047
2025-06-11,4.863500118255615,5.461999893188477,5.026000022888184,132.46299743652344,10.73799991607666,100.43000030517578
2025-06-12,4.874000072479248,5.451000213623047,4.980000019073486,134.46499633789062,10.621999740600586,99.58999633789062
2025-06-13,4.857999801635742,5.4710001945495605,4.926499843597412,135.81900024414062,10.616000175476074,99.22000122070312
2025-06-16,4.863500118255615,5.505000114440918,4.981500148773193,135.0489959716797,10.645999908447266,99.5999984741211
2025-06-17,4.86299991607666,5.493000030517578,4.981500148773193,134.21200561523438,10.621999740600586,99.37999725341797
2025-06-18,4.874000072479248,5.525000095367432,4.943999767303467,134.42999267578125,10.621999740600586,99.33000183105469
2025-06-19,4.868000030517578,5.478000164031982,4.9004998207092285,133.625,10.54800033569336,98.56999969482422
2025-06-20,4.868000030517578,5.526000022888184,4.923999786376953,133.55499267578125,10.54800033569336,98.83000183105469
2025-06-23,4.881999969482422,5.479000091552734,4.906000137329102,134.4040069580078,10.564000129699707,98.6500015258789
2025-06-24,4.882999897003174,5.426000118255615,5.0229997634887695,131.41400146484375,10.663999557495117,99.56999969482422
